HGNC.symbol,MGI.symbol
NCOR2,Ncor2
MVD,Mvd
MARK4,Mark4
RNU6-990P,Gm24536
CAPN12,Capn12
MPEG1,Pfpl
MPEG1,Mpeg1
AP3B1,Ap3b1
MAGED1,Maged1
OR9Q1,Olfr1500
ZNF354A,Zfp354a
PRAMEF27,Pramel32
PRAMEF27,Pramel17
PRAMEF27,C130073F10Rik
PRAMEF27,Pramel18
PRAMEF27,Pramel19
PRAMEF27,Gm12790
PRAMEF27,Gm12789
PRAMEF27,Pramel21
PRAMEF27,Pramel22
PRAMEF27,Pramel23
PRAMEF27,Pramel24
PRAMEF27,Pramel25
PRAMEF27,Pramel26
PRAMEF27,Pramel27
PRAMEF27,Pramel11
PRAMEF27,Pramel16
PRAMEF27,Pramel28
PRAMEF27,Pramel14
PRAMEF27,Pramel4
PRAMEF27,Gm13102
PRAMEF27,Oog3
PRAMEF27,Oog2
PRAMEF27,Pramel29
PRAMEF27,Pramel5
PRAMEF27,Pramel30
PRAMEF27,Pramel31
PRAMEF27,Pramel15
PRAMEF27,Pramel13
PRAMEF27,Pramel33
PRAMEF27,Pramel34
PRAMEF27,Pramel35
PRAMEF27,Pramel36
PRAMEF27,Pramel37
PRAMEF27,Gm6351
PRAMEF27,Pramel38
PRAMEF27,Pramel39
PRAMEF27,Pramel40
PRAMEF27,AA792892
PRAMEF27,Pramel41
PRAMEF27,Pramel42
PRAMEF27,Pramel43
PRAMEF27,Pramel44
PRAMEF27,Gm6205
PRAMEF27,Gm3183
PRAMEF27,Gm6367
PRAMEF27,Pramel45
PRAMEF27,Gm16513
PRAMEF27,Pramel46
PRAMEF27,Pramel47
PRAMEF27,Pramel48
PRAMEF27,Gm3286
PRAMEF27,Pramel49
PRAMEF27,Pramel50
PRAMEF27,Gm7982
PRAMEF27,E330014E10Rik
NAT8,Nat8f7
NAT8,Nat8f3
NAT8,Nat8f6
NAT8,Nat8f5
NAT8,Nat8
NAT8,Nat8f2
NAT8,Nat8f4
NAT8,Nat8f1
DBH,Dbh
AMFR,Amfr
BAIAP2,Baiap2
GRID1,Grid1
PNMA8B,Pnmal2
MFAP2,Mfap2
TMEM126A,Tmem126a
RBM15,Rbm15
SYT3,Syt3
FMO3,Fmo3
DDX47,Ddx47
CDH5,Cdh5
C20orf204,Gm29797
C8orf89,4930444P10Rik
ADGB,Adgb
C19orf33,2200002D01Rik
TMEM101,Tmem101
S100A10,S100a10
TNFAIP3,Tnfaip3
CYP4X1,Cyp4x1
DNALI1,Dnali1
ANKLE1,Ankle1
KLRC2,Clec2m
KLRC2,Klre1
KLRC2,Klri1
KLRC2,Klri2
KLRC2,Klrh1
RBPMS,Rbpms
MMP14,Mmp14
HEPH,Heph
LCMT2,Lcmt2
PPP1R2B,Ppp1r2
ZNF747,E430018J23Rik
ZNF747,Zfp764
PCGF1,Pcgf1
DYNLT3,Dynlt3
TPSG1,Tpsg1
PRAMEF5,Pramel32
PRAMEF5,Pramel17
PRAMEF5,C130073F10Rik
PRAMEF5,Pramel18
PRAMEF5,Pramel19
PRAMEF5,Gm12790
PRAMEF5,Gm12789
PRAMEF5,Pramel21
PRAMEF5,Pramel22
PRAMEF5,Pramel23
PRAMEF5,Pramel24
PRAMEF5,Pramel25
PRAMEF5,Pramel26
PRAMEF5,Pramel27
PRAMEF5,Pramel11
PRAMEF5,Pramel16
PRAMEF5,Pramel28
PRAMEF5,Pramel14
PRAMEF5,Pramel4
PRAMEF5,Gm13102
PRAMEF5,Oog3
PRAMEF5,Oog2
PRAMEF5,Pramel29
PRAMEF5,Pramel5
PRAMEF5,Pramel30
PRAMEF5,Pramel31
PRAMEF5,Pramel15
PRAMEF5,Pramel13
PRAMEF5,Pramel33
PRAMEF5,Pramel34
PRAMEF5,Pramel35
PRAMEF5,Pramel36
PRAMEF5,Pramel37
PRAMEF5,Gm6351
PRAMEF5,Pramel38
PRAMEF5,Pramel39
PRAMEF5,Pramel40
PRAMEF5,AA792892
PRAMEF5,Pramel41
PRAMEF5,Pramel42
PRAMEF5,Pramel43
PRAMEF5,Pramel44
PRAMEF5,Gm6205
PRAMEF5,Gm3183
PRAMEF5,Gm6367
PRAMEF5,Pramel45
PRAMEF5,Gm16513
PRAMEF5,Pramel46
PRAMEF5,Pramel47
PRAMEF5,Pramel48
PRAMEF5,Gm3286
PRAMEF5,Pramel49
PRAMEF5,Pramel50
PRAMEF5,Gm7982
PRAMEF5,E330014E10Rik
TNR,Tnr
LAMB1,Lamb1
PRAMEF10,Pramel32
PRAMEF10,Pramel17
PRAMEF10,C130073F10Rik
PRAMEF10,Pramel18
PRAMEF10,Pramel19
PRAMEF10,Gm12790
PRAMEF10,Gm12789
PRAMEF10,Pramel21
PRAMEF10,Pramel22
PRAMEF10,Pramel23
PRAMEF10,Pramel24
PRAMEF10,Pramel25
PRAMEF10,Pramel26
PRAMEF10,Pramel27
PRAMEF10,Pramel11
PRAMEF10,Pramel16
PRAMEF10,Pramel28
PRAMEF10,Pramel14
PRAMEF10,Pramel4
PRAMEF10,Gm13102
PRAMEF10,Oog3
PRAMEF10,Oog2
PRAMEF10,Pramel29
PRAMEF10,Pramel5
PRAMEF10,Pramel30
PRAMEF10,Pramel31
PRAMEF10,Pramel15
PRAMEF10,Pramel13
PRAMEF10,Pramel33
PRAMEF10,Pramel34
PRAMEF10,Pramel35
PRAMEF10,Pramel36
PRAMEF10,Pramel37
PRAMEF10,Gm6351
PRAMEF10,Pramel38
PRAMEF10,Pramel39
PRAMEF10,Pramel40
PRAMEF10,AA792892
PRAMEF10,Pramel41
PRAMEF10,Pramel42
PRAMEF10,Pramel43
PRAMEF10,Pramel44
PRAMEF10,Gm6205
PRAMEF10,Gm3183
PRAMEF10,Gm6367
PRAMEF10,Pramel45
PRAMEF10,Gm16513
PRAMEF10,Pramel46
PRAMEF10,Pramel47
PRAMEF10,Pramel48
PRAMEF10,Gm3286
PRAMEF10,Pramel49
PRAMEF10,Pramel50
PRAMEF10,Gm7982
PRAMEF10,E330014E10Rik
MTR,Mtr
TMIGD3,Tmigd3
DAP3,Dap3
TGM7,Tgm7
CYBRD1,Cybrd1
SOX30,Sox30
KCP,Kcp
FAM90A17P,Fam90a1b
RNU1-51P,Gm22809
RAD52,Rad52
THAP1,Thap1
OR2J3,Olfr137
ARAP2,Arap2
MEGF9,Megf9
ENPP5,Enpp5
RNF141,Rnf141
ATP5MC2,Atp5g2
ARHGEF18,Arhgef18
TMEM275,6430628N08Rik
ADAD2,Adad2
MYO9B,Myo9b
ITPKC,Itpkc
MCMBP,Mcmbp
IFNL2,Ifnl2
IFNL2,Ifnl3
HAX1,Hax1
SPINK8,Spink8
PAFAH1B2,Pafah1b2
CHURC1-FNTB,Fntb
ATG4A,Atg4a-ps
ATG4A,Atg4a
FAM228A,Fam228a
SLC25A10,Slc25a10
SNORD41,Gm25506
GINM1,Ginm1
RAB30,Rab30
RNU6-656P,Gm23269
NT5C2,Nt5c2
CCR4,Ccr4
WDR24,Wdr24
MGP,Mgp
STX11,Stx11
MFAP4,Mfap4
NEK8,Nek8
OR2T1,Olfr31
MSTO1,Msto1
GTPBP1,Gtpbp1
C6orf141,9130008F23Rik
ISLR,Islr
EPB41L2,Epb41l2
ALB,Alb
TVP23C-CDRT4,Tvp23b
LUM,Lum
SIRPA,Gm9733
SIRPA,Sirpb1a
SIRPA,Sirpb1b
SIRPA,Sirpb1c
SIRPA,Gm5150
COL9A2,Col9a2
EXOG,Exog
RNASE9,Rnase9
SH2D4B,Sh2d4b
RNU2-54P,Gm26105
RNU2-54P,Gm24623
BTC,Btc
APOC4,Apoc4
RNU6-299P,Gm22540
PDCD11,Pdcd11
MIEF2,Mief2
ABHD17B,Abhd17b
TUBG2,Tubg2
PPAN-P2RY11,Ppan
FAM228B,Fam228b
UBE4A,Ube4a
CHD3,Chd3
IRF3,Irf3
CHI3L1,Chil1
VWA5B1,Vwa5b1
HDAC8,Hdac8
TMEM132C,Tmem132c
C8orf76,9130401M01Rik
C8orf76,Gm29394
TRADD,Tradd
IER3,Ier3
SEZ6L,Sez6l
CAPZA1,4933400A11Rik
CAPZA1,Capza1
LIN52,Lin52
BARHL1,Barhl1
OR10H4,Olfr63
NAALAD2,Naalad2
SHROOM3,Shroom3
APOBEC3H,Apobec3
JOSD1,Josd1
SSX1,Ssxb10
SSX1,Ssxb9
SSX1,Ssxb1
SSX1,Ssxb2
SSX1,Gm14459
SSX1,Ssxb6
SSX1,Ssxb3
SSX1,Ssxb8
SSX1,Ssx9
SSX1,Ssxb5
SSX1,Gm6592
SSX1,Gm5751
SSX1,Ssxa1
SSX1,Gm21876
VKORC1,Gm21974
VKORC1,Vkorc1
PSMD6,Psmd6
GOLM2,Golm2
PPP1R27,Ppp1r27
NRM,Nrm
STX4,Stx4a
PBX4,Pbx4
EDAR,Edar
MIR449B,Mir449a
GGCX,Ggcx
ANKMY1,Ankmy1
PDHB,Pdhb
BEST2,Best2
RGS10,Rgs10
ZNF557,Zfp558
CXCL9,Cxcl9
KCTD13,Kctd13
NADK,Nadk
IDO2,Ido2
GUCA1ANB,1700001C19Rik
ASTE1,Aste1
SLC2A2,Slc2a2
LENG8,Leng8
OR2B6,Olfr11
NAP1L5,Nap1l5
NLRP10,Nlrp10
IL3,Il3
IGF1R,Igf1r
PPP1R3E,Ppp1r3e
MAGOHB,Magohb
PDE8B,Pde8b
IL12RB1,Il12rb1
KCTD20,Kctd20
HOXA1,Hoxa1
SNORC,Snorc
PPP1R12A,Ppp1r12a
NPFFR1,Npffr1
FAM90A16P,Fam90a1b
RLBP1,Rlbp1
ACKR2,Ackr2
PPP1R12C,Ppp1r12c
SLC3A1,Slc3a1
RNVU1-22,Gm25004
CD3D,Cd3d
ZCCHC4,Zcchc4
MAGEB6,Mageb2
MAGEB6,Mageb6b1
MAGEB6,Mageb6b2
MAGEB6,Mageb1
MAGEB6,Mageb3
FLII,Flii
ORC2,Orc2
ST13,St13
STAG1,Stag1
KLHDC3,Klhdc3
CCNDBP1,Ccndbp1
RBFOX3,Rbfox3
ST3GAL3,St3gal3
LSM11,Lsm11
EPM2A,Epm2a
CCDC169-SOHLH2,Sohlh2
ZBTB38,Zbtb38
RARG,Rarg
SLC39A12,Slc39a12
IL9R,Il9r
HOXA2,Hoxa2
DIPK2A,Dipk2a
RNU6-233P,Gm22056
UBL7,Ubl7
MYMK,Mymk
ZNF628,Zfp628
GSTT4,Gstt4
CRIM1,Crim1
CHPF2,Chpf2
C8orf48,AI429214
BHMT,Bhmt
HS3ST3B1,Hs3st3b1
POMC,Pomc
SERTM1,Sertm1
PPIB,Ppib
SNAPC2,Snapc2
CDK16,Cdk16
PLXNA2,Plxna2
IL22RA2,Il22ra2
LRP2,Lrp2
FOXO4,Foxo4
NAB1,Nab1
RNU6-1313P,Gm24185
NPAS1,Npas1
CADM1,Cadm1
EIF1,Eif1
CEP70,Cep70
MEDAG,Medag
SUOX,Suox
ZNF768,Zfp768
CATSPERZ,Catsperz
RNU4-84P,Gm25899
ARX,Arx
TEX50,Tex50
RNU6-637P,Gm26002
EZH1,Ezh1
RNU1-149P,Gm25682
MYO1F,Myo1f
RAB17,Rab17
DHRS9,Dhrs9
ANGEL2,Angel2
EIF3J,Eif3j1
LRRC19,Lrrc19
GLP1R,Glp1r
ZWINT,Zwint
AOPEP,Aopep
H4C2,H4c3
HSF2,Hsf2
NFIB,Nfib
MRPS11,Mrps11
EDA2R,Eda2r
MYMX,Mymx
ATP13A2,Atp13a2
TYK2,Tyk2
KLHL23,Klhl23
MIR214,Mir214
RNU6-487P,Gm26324
NME9,Nme9
ASNSD1,Gm28551
ASNSD1,Asnsd1
ZNF879,Zfp879
ZNF691,Zfp691
EPM2AIP1,Epm2aip1
SMCR8,Smcr8
GCN1,Gcn1
E2F4,E2f4
G0S2,G0s2
ANAPC15,Anapc15-ps
S100A8,S100a8
MCRIP1,Mcrip1
RUNDC1,Rundc1
DYTN,Dytn
SLC46A1,Slc46a1
HOXA7,Hoxa7
ARF5,Arf5
IDO1,Ido1
NEUROG1,Neurog1
CHCHD10,Chchd10
MIR29A,Mir29a
DEPP1,Depp1
PLIN1,Plin1
EPHA10,Epha10
HGS,Hgs
CNNM4,Cnnm4
HSD11B2,Hsd11b2
MEF2B,Mef2b
RNU6-270P,Gm24839
OPHN1,Ophn1
NOLC1,Nolc1
OR9A1P,Olfr461
ASZ1,Asz1
OR1M1,Olfr24
CCT3,Cct3
RXFP4,Rxfp4
USP39,Usp39
FUZ,Fuz
OR4C46,Olfr1257
OR4C46,Olfr1258
COMMD7,Commd7
ANP32D,Anp32a
C5orf34,4833420G17Rik
PAK3,Pak3
RTL8C,Rtl8c
RTL8C,Rtl8a
RTL8C,Rtl8b
ARMC12,Armc12
CSMD2,Csmd2
NDUFA13,Ndufa13
HOXC6,Hoxc6
THBS4,Thbs4
KDM6A,Kdm6a
HNRNPR,Hnrnpr
CLEC2L,Clec2l
PRAMEF7,Pramel32
PRAMEF7,Pramel17
PRAMEF7,C130073F10Rik
PRAMEF7,Pramel18
PRAMEF7,Pramel19
PRAMEF7,Gm12790
PRAMEF7,Gm12789
PRAMEF7,Pramel21
PRAMEF7,Pramel22
PRAMEF7,Pramel23
PRAMEF7,Pramel24
PRAMEF7,Pramel25
PRAMEF7,Pramel26
PRAMEF7,Pramel27
PRAMEF7,Pramel11
PRAMEF7,Pramel16
PRAMEF7,Pramel28
PRAMEF7,Pramel14
PRAMEF7,Pramel4
PRAMEF7,Gm13102
PRAMEF7,Oog3
PRAMEF7,Oog2
PRAMEF7,Pramel29
PRAMEF7,Pramel5
PRAMEF7,Pramel30
PRAMEF7,Pramel31
PRAMEF7,Pramel15
PRAMEF7,Pramel13
PRAMEF7,Pramel33
PRAMEF7,Pramel34
PRAMEF7,Pramel35
PRAMEF7,Pramel36
PRAMEF7,Pramel37
PRAMEF7,Gm6351
PRAMEF7,Pramel38
PRAMEF7,Pramel39
PRAMEF7,Pramel40
PRAMEF7,AA792892
PRAMEF7,Pramel41
PRAMEF7,Pramel42
PRAMEF7,Pramel43
PRAMEF7,Pramel44
PRAMEF7,Gm6205
PRAMEF7,Gm3183
PRAMEF7,Gm6367
PRAMEF7,Pramel45
PRAMEF7,Gm16513
PRAMEF7,Pramel46
PRAMEF7,Pramel47
PRAMEF7,Pramel48
PRAMEF7,Gm3286
PRAMEF7,Pramel49
PRAMEF7,Pramel50
PRAMEF7,Gm7982
PRAMEF7,E330014E10Rik
SLC1A5,Slc1a5
FES,Fes
CCNB2,Ccnb2
THEMIS2,Themis2
NDUFA4L2,Ndufa4l2
DLK2,Dlk2
MIR340,Mir340
TAAR5,Taar5
ITGB5,Itgb5
TMCC2,Tmcc2
CCDC6,Ccdc6
AHDC1,Ahdc1
MIR330,Mir330
CUEDC2,Cuedc2
TAS2R10,Tas2r107
TAS2R10,Tas2r106
TAS2R10,Tas2r104
TAS2R10,Tas2r105
TAS2R10,Tas2r114
CARS2,Cars2
SLC27A4,Slc27a4
EVC,Evc
DENND2D,Dennd2d
CAAP1,Caap1
PGPEP1,Pgpep1
ALDH6A1,Aldh6a1
SEPTIN10,Septin10
LTBP4,Ltbp4
CDH13,Cdh13
SFT2D1,Sft2d1
SFT2D1,Gm12166
ZC3HAV1L,Zc3hav1l
CHRNB3,Chrnb3
FBF1,Fbf1
ZNF76,Zfp523
HYPK,Hypk
SNORA10B,Gm26418
SRSF2,Srsf2
KCNK2,Kcnk2
HOXC9,Hoxc9
ARVCF,Arvcf
RASGRP3,Rasgrp3
TAS2R42,Tas2r131
YY1AP1,Gon4l
G3BP2,G3bp2
HBZ,Hba-x
ABCC10,Abcc10
DNAJC14,Dnajc14
CES4A,Ces4a
ACKR3,Ackr3
OR5P3,Olfr480
OR5P3,Olfr508
HIVEP3,Hivep3
PNMA1,Pnma1
TPST1,Tpst1
CDC42EP5,Cdc42ep5
CELF6,Celf6
PEBP1,Pbp2
INKA2,Inka2
SIM1,Sim1
FANCE,Fance
TMEM190,Tmem190
CAPNS2,Capns2
CCDC167,Ccdc167
DNAI4,Dnai4
INTS14,Ints14
GPATCH8,Gpatch8
QPCTL,Qpctl
AMPD2,Ampd2
CCDC90B,Ccdc90b
GPR161,Gpr161
POLR1D,Polr1d
SLC9A9,Slc9a9
RASA2,Rasa2
STIP1,Stip1
TMSB4Y,Tmsb4x
ADGRA3,Adgra3
STAT6,Stat6
FANCC,Fancc
RNU6-650P,Gm25008
GADD45A,Gadd45a
RPLP1,Rplp1
CRYBG2,Crybg2
STX1B,Stx1b
EVA1B,Eva1b
SFTPD,Sftpd
SNX12,Snx12
RBCK1,Rbck1
MRPS28,Mrps28
SWSAP1,Swsap1
RPS27,Rps27
RPS27,Rps27rt
BRSK1,Brsk1
TAAR8,Taar8a
TAAR8,Taar8b
TAAR8,Taar8c
NKX2-5,Nkx2-5
OLIG3,Olig3
EPHA5,Epha5
ANXA13,Anxa13
C1QTNF2,C1qtnf2
SPATA31D4,Spata31d1a
SPATA31D4,Spata31d1b
SPATA31D4,Spata31d1d
CCDC17,Ccdc17
SELENOP,Selenop
CTXN1,Ctxn1
CIAPIN1,Ciapin1
GSTO2,Gsto2
SLC25A24,Slc25a24
ARFGAP1,Arfgap1
TIPRL,Tiprl
CHL1,Chl1
ENTPD3,Entpd3
DCLK1,Dclk1
TNIP3,Tnip3
KRTAP4-2,Krtap4-16
RASSF9,Rassf9
PPP1CA,Ppp1ca
GBA,Gba
PARVA,Parva
POT1,Pot1a
GZMA,Gzma
UBE2D1,Ube2d1
RNU6-915P,Gm22783
BHMT2,Bhmt2
SIPA1L2,Sipa1l2
OVGP1,Ovgp1
CHD2,Chd2
SMIM20,Smim20
ZNF473,Zfp473
BAG2,Bag2
KMT5C,Kmt5c
PSMB2,Psmb2
HTT,Htt
RPL15,Rpl15
PARP4,Parp4
SLC38A5,Slc38a5
TSSK4,Tssk4
MNX1,Mnx1
BTBD6,Btbd6
DNPH1,Dnph1
PPDPF,Ppdpf
SUMF1,Sumf1
GTF2H4,Gtf2h4
DHX36,Dhx36
IMPDH1,Impdh1
TMEM35B,Tmem35b
PAWR,Pawr
MYADML2,Myadml2
TSPAN2,Tspan2
LGALS1,Lgals1
RAB42,Rab42
DNAJC5,Dnajc5
GFUS,Gfus
HEATR1,Heatr1
CFAP52,Cfap52
SCN10A,Scn10a
FASTKD2,Fastkd2
NEDD4,Nedd4
MAGI2,Magi2
RPL35A,Rpl35a
BMPER,Bmper
PCYT1B,Pcyt1b
NR2C2AP,Nr2c2ap
GSR,Gsr
AKNAD1,Aknad1
AMIGO1,Amigo1
ADH7,Adh7
ZNF646,Zfp646
SLC8B1,Slc8b1
FKBP4,Fkbp4
PTF1A,Ptf1a
RASGEF1C,Rasgef1c
TRHDE,Trhde
MEIKIN,Meikin
ATP6AP2,Atp6ap2
VTRNA2-2P,Vaultrc-ps1
SDR39U1,Sdr39u1
FAAH,Faah
BST1,Bst1
IFNA2,Ifna15
IFNA2,Ifna14
IFNA2,Ifna9
IFNA2,Ifna12
IFNA2,Ifna13
IFNA2,Ifna16
IFNA2,Ifna2
IFNA2,Ifnab
IFNA2,Ifna7
IFNA2,Ifna11
IFNA2,Ifna6
IFNA2,Ifna5
IFNA2,Ifna4
IFNA2,Ifna1
ZC3H11B,Zc3h11a
MST1R,Mst1r
NXNL1,Nxnl1
ADORA1,Adora1
BMP4,Bmp4
SAMD13,Samd13
ASIP,a
FAM174B,Fam174b
FXYD6-FXYD2,Fxyd2
HIGD1B,Higd1b
TMEM229A,Tmem229a
KLHL9,Klhl9
FAM90A10P,Fam90a1b
GABRG2,Gabrg2
RETN,Retn
MFSD10,Mfsd10
ASB10,Asb10
CHN2,Chn2
TTC27,Ttc27
RPUSD1,Rpusd1
TMEM40,Tmem40
CSRNP3,Csrnp3
TMPRSS3,Tmprss3
PPIG,Ppig
SLC25A42,Slc25a42
AASS,Aass
RNU105C,Snora73b
RNU105C,Snora73a
SNORA11D,Gm24595
ZFP57,Zfp57
SLC8A1,Slc8a1
PGLYRP2,Pglyrp2
SNORA62,Snora62
ARMC10,Armc10
DPAGT1,Dpagt1
SPATA45,Spata45
BCL2L2-PABPN1,Gm20521
AHCYL1,Ahcyl1
PRKD3,Prkd3
B3GNT3,B3gnt3
LYST,Lyst
SSBP2,Ssbp2
PTH,Pth
TRIR,Trir
HADHA,Hadha
USP41,Usp18
ERP27,Erp27
FICD,Ficd
PPP1R14B,Ppp1r14bl
RAVER1,Gm38431
RAVER1,Raver1
FZD4,Fzd4
DEFB134,Defb22
DEFB134,Defb34
CEACAM16,Ceacam16
RPS24,Rps24
PER1,Per1
TAGAP,Tagap1
TAGAP,Tagap
MTARC1,Mtarc1
PERM1,Perm1
PPARG,Pparg
DEFB108B,Defb22
DEFB108B,Defb34
TRPC4AP,Trpc4ap
RNU6-1132P,Gm22452
CCDC42,Ccdc42
BRCC3,Gm5136
ZNF423,Zfp423
KLK1,Klk1b16
KLK1,Klk1b24
KLK1,Klk1b3
KLK1,Klk1b4
KLK1,Klk1b5
KLK1,Klk1
ATAD2B,Atad2b
HDHD5,Hdhd5
NOTCH3,Notch3
FAM135A,Fam135a
YBEY,Ybey
OR10C1,Olfr95
ATPAF1,Atpaf1
LILRB3,Pirb
LILRB3,Pira1
LILRB3,Pira13
LILRB3,Pira2
LILRB3,Pira12
LILRB3,Lilra6
LILRB3,Lilra5
MTMR14,Mtmr14
PRR9,Prr9
NEUROG3,Neurog3
PER2,Per2
VOPP1,Vopp1
BICRAL,Bicral
CLDN19,Cldn19
TAOK3,Taok3
SPAST,Spast
C1QL3,C1ql3
ITGB7,Itgb7
LMNA,Lmna
PGM2,Pgm2
ADAM22,Adam22
PPP1R37,Ppp1r37
CAMK1,Camk1
TRAV29DV5,Trav19
AKT2,Akt2
PANX1,Panx1
JHY,Jhy
CD86,Cd86
NTNG2,Ntng2
SP5,Sp5
GPR27,Gpr27
CCDC59,Ccdc59
GNG8,Gng8
SH3GL2,Sh3gl2
F2RL1,F2rl1
BNIP2,Bnip2
RAB11B,Rab11b
TCF21,Tcf21
PUS1,Pus1
S1PR1,S1pr1
GRK2,Grk2
NWD2,Nwd2
HEBP2,Hebp2
CRLF3,Crlf3
ZC3H12B,Zc3h12b
IQCA1,Iqca
TBC1D13,Tbc1d13
OR10A5,Olfr713
OR10A5,Olfr714
C11orf97,1700012B09Rik
PLBD2,Plbd2
TOB2,Tob2
NXPH4,Nxph4
HMX1,Hmx1
IDNK,Idnk
PHAF1,Phaf1
DTL,Dtl
MYF6,Myf6
DPF1,Dpf1
CEPT1,Cept1
PLXDC2,Plxdc2
SMCO4,Smco4
ERO1A,Ero1a
DGKA,Dgka
AGTPBP1,Agtpbp1
TNS2,Tns2
KPNA1,Kpna1
LRP11,Lrp11
KIT,Kit
NDUFC2-KCTD14,Ndufc2
TACC1,Tacc1
KCNG3,Kcng3
STAT3,Stat3
COL5A3,Col5a3
MRE11,Mre11a
CES2,Ces2a
CES2,Ces2b
CES2,Ces2c
CES2,Ces2e
CES2,Ces2f
CES2,Ces2g
FTCD,Ftcd
SNORD93,Gm50451
SNORD93,Snord93
ZNF791,Zfp791
HEG1,Heg1
ZNF280D,Zfp280d
TWIST2,Twist2
HBQ1,Hbq1b
HBQ1,Hbq1a
L3MBTL2,L3mbtl2
EML4,Eml4
MRLN,Mrln
FOXK2,Foxk2
CLNK,Clnk
RSL24D1,Rsl24d1
C3orf33,E130311K13Rik
AMPD1,Ampd1
THRAP3,Thrap3
ZNF276,Zfp276
ID3,Id3
TMEM219,Tmem219
SUCNR1,Sucnr1
PSMB5,Psmb5
KCNMB3,Kcnmb3
MPHOSPH9,Mphosph9
HOXC4,Hoxc4
SNRK,Snrk
MLH1,Mlh1
CCNT2,Ccnt2
OTOGL,Otogl
GHSR,Ghsr
NBL1,Nbl1
LPAR2,Lpar2
TMEM69,Tmem69
FUS,Fus
MANEAL,Maneal
RAB23,Rab23
SAR1B,Sar1b
DAG1,Dag1
PTPN12,Ptpn12
SRGAP2B,Srgap2
GGTLC3,Ggt1
CLRN2,Clrn2
DAO,Dao
WASHC2A,Washc2
POLB,Polb
TSHB,Tshb
METTL8,Mettl8
MED28,Med28
MIR194-1,Mir194-1
GNG4,Gng4
MIR124-3,Mir124a-3
PPA1,Ppa1
CYP1A1,Cyp1a1
STRN4,Strn4
SNRPD2,Snrpd2
SPSB4,Spsb4
PRPF38B,Prpf38b
ALOXE3,Aloxe3
MCOLN3,Mcoln3
STARD13,Stard13
STARD13,Gm42906
ZMYND11,Zmynd11
INHBE,Inhbe
SCHIP1,Iqschfp
SCHIP1,Schip1
NDUFA5,Ndufa5
RNF113A,Rnf113a2
MIR374A,Mir374c
CDNF,Cdnf
CLEC9A,Clec9a
UBXN11,Ubxn11
SORL1,Sorl1
RAPGEF4,Rapgef4
PTGFRN,Ptgfrn
MKLN1,Mkln1
GFI1B,Gfi1b
FRMD8,Frmd8
OR11H6,Olfr745
OR10H2,Olfr55
OR10H2,Olfr239
OR10H2,Olfr1564
GRN,Grn
IGSF3,Igsf3
VAX2,Vax2
USP47,Usp47
DKK3,Dkk3
MSTN,Mstn
ENPP4,Enpp4
RNU6-641P,Gm26314
CCDC154,Ccdc154
TAF11,Taf11
LILRA4,Pirb
LILRA4,Pira1
LILRA4,Pira13
LILRA4,Pira2
LILRA4,Pira12
LILRA4,Lilra6
LILRA4,Lilra5
FOXE3,Foxe3
PLG,Plg
PERP,Perp
CCSER2,Ccser2
NLRP4,Nlrp4e
GNAI1,Gnai1
SOX8,Sox8
BORCS5,Borcs5
SYT15,Syt15
DNM3,Dnm3
HMGCS1,Hmgcs1
PPT1,Ppt1
TET3,Tet3
MARCHF8,Marchf8
NOTO,Noto
SLC6A17,Slc6a17
COPE,Cope
OR10A2,Olfr713
OR10A2,Olfr714
DOC2A,Doc2a
SMOC2,Smoc2
CMPK1,Cmpk1
GPR4,Gpr4
IQCB1,Iqcb1
RNF8,Rnf8
RNF8,Gm28043
H4C8,H4c4
TBX3,Tbx3
LARP6,Larp6
CCDC71,Ccdc71
NDUFC2,Ndufc2
ALG8,Alg8
TP53BP1,Trp53bp1
RNU1-36P,Gm25650
HLX,Hlx
C2orf88,1700019D03Rik
ANKUB1,Ankub1
ADORA2A,Adora2a
WDR77,Wdr77
OR4D6,Olfr1428
KATNA1,Katna1
TMEM119,Tmem119
CAPN1,Capn1
HAUS2,Haus2
GNAI3,Gnai3
CSPG5,Cspg5
IL2RG,Gm20489
IL2RG,Il2rg
SLC2A6,Slc2a6
C1orf94,CK137956
PIM1,Pim1
PRPH2,Prph2
MED12L,Med12l
STRAP,Strap
NCCRP1,Nccrp1
EHD2,Ehd2
CEL,Cel
CALCA,Calca
POLDIP2,Poldip2
RNU6-156P,Gm22452
MIEF1,Mief1
DUSP15,Dusp15
TOPAZ1,Topaz1
MAPKBP1,Mapkbp1
FAM71B,Fam71b
CGNL1,Cgnl1
MYNN,Mynn
MRPS33,Mrps33
NAPSA,Napsa
MUC1,Muc1
RYR1,Ryr1
RBPMS2,Rbpms2
ATP5F1C,Atp5c1
CMTM1,Gm45711
CMTM1,Cmtm1
DPH5,Dph5
MPC1,Mpc1
PLXNB1,Plxnb1
FRG2B,Frg2f1
TRIP12,Trip12
DDX31,Ddx31
MSX1,Msx1
HRK,Hrk
CEP290,Cep290
CES3,Ces3a
CES3,Ces3b
PFN2,Pfn2
CAPN11,Capn11
TM2D1,Tm2d1
TEX26,Tex26
SERINC1,Serinc1
SGSM1,Sgsm1
ZNF341,Zfp341
WDR83,Wdr83
CA3,Car3
BDH2,Bdh2
RNF186,Rnf186
MPV17L2,Mpv17l2
MAP3K20,Map3k20
TAOK2,Taok2
GFAP,Gfap
PTPN7,Ptpn7
